C,Si,Mn,S,P,Ni,Cr,Mo,V,Cu,Co,W,O,Ti,N,Al,B,Nb,Sn,As,Sb,Current,Voltage,AC_DC,ElectrodePolarity,HeatInput,InterpassTemp,WeldType,YieldStrength,UTS,Elongation,ReductionArea,CharpyTemp,CharpyImpact,Hardness,FATT50,PrimaryFerrite,Ferrite2ndPhase,AcicularFerrite,Martensite,FerriteCarbide,WeldID,MechanicalTestDone,PrimaryFerrite_missing,Ferrite2ndPhase_missing,AcicularFerrite_missing,Martensite_missing,FerriteCarbide_missing
0.088,0.24,1.06,0.007,0.013,-0.5941896968797664,-0.9007063106021747,1.0,0.23,-0.11081868231011072,0.16196797182042838,0.06408192920692768,538.0,480.29175932830924,155.0,946.4856563482892,69.0,560.0,-136.66448601313334,-140.95989763949257,-294.61368673036003,180.0,21.0,DC,+,1.0,175.0,MMA,,820.8575429495024,21.41555750516642,47.46964452583097,8.0,28.0,1457.979233237095,-31.255256344591686,,,,,,Evans-B/9Cr1Mo-1994-CM64,1,1,1,1,1,1
0.088,0.24,1.06,0.007,0.013,-0.5941896968797664,-0.9007063106021747,1.0,0.23,-0.11081868231011072,0.16196797182042838,0.06408192920692768,538.0,480.29175932830924,155.0,946.4856563482892,69.0,560.0,-136.66448601313334,-140.95989763949257,-294.61368673036003,180.0,21.0,DC,+,1.0,175.0,MMA,,825.6595033178719,20.145939768719586,55.25119029671441,32.0,50.0,283.0804880669068,-31.39594800886539,,,,,,Evans-B/9Cr1Mo-1994-CM64,1,1,1,1,1,1
0.088,0.24,1.06,0.007,0.013,-0.5941896968797664,-0.9007063106021747,1.0,0.23,-0.11081868231011072,0.16196797182042838,0.06408192920692768,538.0,480.29175932830924,155.0,946.4856563482892,69.0,560.0,-136.66448601313334,-140.95989763949257,-294.61368673036003,180.0,21.0,DC,+,1.0,175.0,MMA,,471.1753480380656,29.536879053668997,80.53463660577427,-70.0,100.0,217.8219551696177,-31.026466192333558,,,,,,Evans-B/9Cr1Mo-1994-CM64,1,1,1,1,1,1
0.037,0.3,0.65,0.008,0.012,0.8601812020845045,0.0,0.40222154432950674,0.1006267009287285,0.21032678424691653,0.0788608062475546,0.13282072595905703,430.686109311378,80.72169909166958,109.65947410937966,59.220212256950845,11.476605195280314,126.87462297833676,34.48079122097084,38.3161148059996,6.175482218405705,170.0,21.0,DC,+,1.0,200.0,MMA,392.0,466.0,31.899999618530273,80.5999984741211,-68.38803184039135,98.7525026127391,171.9757020967711,-31.047911060912448,,,,,,Evans-Cr/CMn-1989-0A-aw,1,1,1,1,1,1
0.037,0.3,0.65,0.008,0.012,0.8601812020845045,0.0,0.40222154432950674,0.1006267009287285,0.21032678424691653,0.0788608062475546,0.13282072595905703,430.686109311378,80.72169909166958,109.65947410937966,59.220212256950845,11.476605195280314,126.87462297833676,34.48079122097084,38.3161148059996,6.175482218405705,170.0,21.0,DC,+,1.0,200.0,MMA,370.0,456.0,35.20000076293945,80.5999984741211,-30.0,100.0,-1113.1071558925753,-31.2623536598756,,,,,,Evans-Cr/CMn-1989-0A-ht,1,1,1,1,1,1
0.037,0.3,0.65,0.008,0.012,0.8601812020845045,0.0,0.40222154432950674,0.1006267009287285,0.21032678424691653,0.0788608062475546,0.13282072595905703,430.686109311378,80.72169909166958,109.65947410937966,59.220212256950845,11.476605195280314,126.87462297833676,34.48079122097084,38.3161148059996,6.175482218405705,170.0,21.0,DC,+,1.0,200.0,MMA,,573.8771410465631,26.086359817892543,78.39904562690504,-26.0,100.0,-514.3519645544927,-31.22018862549408,,,,,,Evans-Cr/CMn-1989-0A-ch,1,1,1,1,1,1
0.037,0.31,1.03,0.007,0.014,0.8071506045972683,0.0,0.2982252947551274,0.13915034965151563,0.19210156202035478,0.07678824378157001,0.13360582261629395,428.6743984966881,83.66312851032264,109.07041534281059,78.57395412419623,10.773457204038394,129.71038822948694,35.96719430563252,35.935289237804426,7.835168467928895,170.0,21.0,DC,+,1.0,200.0,MMA,413.0,498.0,31.200000762939453,80.5999984741211,-60.87139259860898,96.60702458526173,182.72727248696242,-31.075752471796832,,,,,,Evans-Cr/CMn-1989-0B-aw,1,1,1,1,1,1
0.037,0.31,1.03,0.007,0.014,0.8071506045972683,0.0,0.2982252947551274,0.13915034965151563,0.19210156202035478,0.07678824378157001,0.13360582261629395,428.6743984966881,83.66312851032264,109.07041534281059,78.57395412419623,10.773457204038394,129.71038822948694,35.96719430563252,35.935289237804426,7.835168467928895,170.0,21.0,DC,+,1.0,200.0,MMA,402.0,490.0,31.0,80.5999984741211,-44.0,100.0,-471.70800826285927,-31.164189131955197,,,,,,Evans-Cr/CMn-1989-0B-ht,1,1,1,1,1,1
0.037,0.31,1.03,0.007,0.014,0.8071506045972683,0.0,0.2982252947551274,0.13915034965151563,0.19210156202035478,0.07678824378157001,0.13360582261629395,428.6743984966881,83.66312851032264,109.07041534281059,78.57395412419623,10.773457204038394,129.71038822948694,35.96719430563252,35.935289237804426,7.835168467928895,170.0,21.0,DC,+,1.0,200.0,MMA,,524.8603762015985,27.733198544058496,79.4183049577291,-47.0,100.0,-164.9053210498048,-31.127730191485675,33.0,27.0,40.0,0.0,0.0,Evans-Cr/CMn-1989-0B-ch,1,0,0,0,0,0
0.044,0.35,1.43,0.007,0.014,0.6481826050016366,0.0,0.20889060123192849,0.17744874056731064,0.15603987308580258,0.07528955242748037,0.1348474148981258,425.77315129272824,89.1118245154048,108.23582448806322,113.64839011200274,9.392426681371134,135.0102859277723,36.34963737388733,30.243877345749098,7.729558373185796,170.0,21.0,DC,+,1.0,200.0,MMA,468.0,551.0,29.399999618530273,78.69999694824219,-47.30695184597759,91.32378002721556,197.68343660340247,-31.12203207480075,,,,,,Evans-Cr/CMn-1989-0C-aw,1,1,1,1,1,1
0.044,0.35,1.43,0.007,0.014,0.6481826050016366,0.0,0.20889060123192849,0.17744874056731064,0.15603987308580258,0.07528955242748037,0.1348474148981258,425.77315129272824,89.1118245154048,108.23582448806322,113.64839011200274,9.392426681371134,135.0102859277723,36.34963737388733,30.243877345749098,7.729558373185796,170.0,21.0,DC,+,1.0,200.0,MMA,436.0,529.0,31.600000381469727,78.80000305175781,-49.0,100.0,-47.3272048379456,-31.14346046704022,,,,,,Evans-Cr/CMn-1989-0C-ht,1,1,1,1,1,1
0.044,0.35,1.43,0.007,0.014,0.6481826050016366,0.0,0.20889060123192849,0.17744874056731064,0.15603987308580258,0.07528955242748037,0.1348474148981258,425.77315129272824,89.1118245154048,108.23582448806322,113.64839011200274,9.392426681371134,135.0102859277723,36.34963737388733,30.243877345749098,7.729558373185796,170.0,21.0,DC,+,1.0,200.0,MMA,,513.1897179051782,28.12530300266951,79.66098575078252,-52.0,100.0,-81.70373926297248,-31.105716278626474,,,,,,Evans-Cr/CMn-1989-0C-ch,1,1,1,1,1,1
0.045,0.33,1.85,0.007,0.016,0.5830503974659678,0.0,0.09041790023252361,0.22242211530871003,0.15184339943186842,0.07242317726991515,0.13546354726729648,424.82151094558026,90.27439796557964,107.9940693701503,122.42565903092827,9.411469784092247,136.25056345181324,38.17448934823767,30.342651734112316,10.75593256291279,170.0,21.0,DC,+,1.0,200.0,MMA,514.0,588.0,28.0,76.80000305175781,-37.48634896020282,87.10830899218682,207.23183689149778,-31.15478078167861,,,,,,Evans-Cr/CMn-1989-0D-aw,1,1,1,1,1,1
0.045,0.33,1.85,0.007,0.016,0.5830503974659678,0.0,0.09041790023252361,0.22242211530871003,0.15184339943186842,0.07242317726991515,0.13546354726729648,424.82151094558026,90.27439796557964,107.9940693701503,122.42565903092827,9.411469784092247,136.25056345181324,38.17448934823767,30.342651734112316,10.75593256291279,170.0,21.0,DC,+,1.0,200.0,MMA,479.0,576.0,27.399999618530273,76.9000015258789,-38.0,100.0,-108.57263660166132,-31.170543647762535,,,,,,Evans-Cr/CMn-1989-0D-ht,1,1,1,1,1,1
0.045,0.33,1.85,0.007,0.016,0.5830503974659678,0.0,0.09041790023252361,0.22242211530871003,0.15184339943186842,0.07242317726991515,0.13546354726729648,424.82151094558026,90.27439796557964,107.9940693701503,122.42565903092827,9.411469784092247,136.25056345181324,38.17448934823767,30.342651734112316,10.75593256291279,170.0,21.0,DC,+,1.0,200.0,MMA,,529.5286395201663,27.576356760614203,79.32123264050801,-45.0,100.0,-198.18595376453618,-31.136535756629293,13.0,16.0,71.0,0.0,0.0,Evans-Cr/CMn-1989-0D-ch,1,0,0,0,0,0
0.038,0.3,0.65,0.007,0.014,0.8701246640467843,0.22,0.4272990047064127,0.08533269533062793,0.20839493032391943,0.07781481344021607,0.13314404872596963,431.048031457904,80.74985072944459,109.65743708315298,59.03215675449451,11.139547456892089,126.81525097144234,37.552508695425615,39.047518641998124,8.479144826639413,170.0,21.0,DC,+,1.0,200.0,MMA,422.0,496.0,30.399999618530273,78.80000305175781,-60.35348336313027,95.12592168865167,179.50577675698855,-31.072324358201186,,,,,,Evans-Cr/CMn-1989-0.25A-aw,1,1,1,1,1,1
0.038,0.3,0.65,0.007,0.014,0.8701246640467843,0.22,0.4272990047064127,0.08533269533062793,0.20839493032391943,0.07781481344021607,0.13314404872596963,431.048031457904,80.74985072944459,109.65743708315298,59.03215675449451,11.139547456892089,126.81525097144234,37.552508695425615,39.047518641998124,8.479144826639413,170.0,21.0,DC,+,1.0,200.0,MMA,410.0,496.0,31.0,79.69999694824219,-60.79572270215949,95.91580126617698,180.66656585146825,-31.074557091320138,,,,,,Evans-Cr/CMn-1989-0.25A-ht,1,1,1,1,1,1
0.041,0.32,1.01,0.008,0.013,0.7155822929207716,0.24,0.340372217388051,0.1196313075854647,0.18556682342810404,0.0757732254398285,0.13393612344152928,429.2544755597503,84.2941430944402,109.16192441498744,82.26471655170246,10.290339772352056,130.34748033523633,38.58029006893753,35.73600470438022,9.37373385343517,170.0,21.0,DC,+,1.0,200.0,MMA,463.0,532.0,30.0,77.80000305175781,-51.10046172927277,91.72977204487695,189.63705249699365,-31.109383717412186,,,,,,Evans-Cr/CMn-1989-0.25B-aw,1,1,1,1,1,1
0.041,0.32,1.01,0.008,0.013,0.7155822929207716,0.24,0.340372217388051,0.1196313075854647,0.18556682342810404,0.0757732254398285,0.13393612344152928,429.2544755597503,84.2941430944402,109.16192441498744,82.26471655170246,10.290339772352056,130.34748033523633,38.58029006893753,35.73600470438022,9.37373385343517,170.0,21.0,DC,+,1.0,200.0,MMA,426.0,519.0,29.799999237060547,78.80000305175781,-54.97896659636419,93.59349366357351,187.29545011685445,-31.091580098871113,,,,,,Evans-Cr/CMn-1989-0.25B-ht,1,1,1,1,1,1
0.041,0.32,1.01,0.008,0.013,0.7155822929207716,0.24,0.340372217388051,0.1196313075854647,0.18556682342810404,0.0757732254398285,0.13393612344152928,429.2544755597503,84.2941430944402,109.16192441498744,82.26471655170246,10.290339772352056,130.34748033523633,38.58029006893753,35.73600470438022,9.37373385343517,170.0,21.0,DC,+,1.0,200.0,MMA,,592.2012285308369,26.31366579147675,72.02360339158338,-34.83873944824215,83.26729596260917,222.5804932412973,-31.154634108678735,26.0,25.0,49.0,0.0,0.0,Evans-Cr/CMn-1989-0.25B-awmic,0,0,0,0,0,0
0.044,0.32,1.45,0.007,0.013,0.6149809844463903,0.24,0.2219245480985137,0.1651348136304236,0.16977881674338846,0.07313655359658372,0.1349324982029274,427.47792476304335,87.03523906991663,108.67399397956294,100.72976108197122,9.794377885138573,133.0806655720617,40.030031640187985,33.72496942315121,11.195796303150416,170.0,21.0,DC,+,1.0,200.0,MMA,500.0,575.0,28.0,78.80000305175781,-41.991441522925186,89.89609080289843,206.47858852420927,-31.135819700865483,,,,,,Evans-Cr/CMn-1989-0.25C-aw,1,1,1,1,1,1
0.044,0.32,1.45,0.007,0.013,0.6149809844463903,0.24,0.2219245480985137,0.1651348136304236,0.16977881674338846,0.07313655359658372,0.1349324982029274,427.47792476304335,87.03523906991663,108.67399397956294,100.72976108197122,9.794377885138573,133.0806655720617,40.030031640187985,33.72496942315121,11.195796303150416,170.0,21.0,DC,+,1.0,200.0,MMA,468.0,559.0,28.0,76.9000015258789,-44.55055107059211,89.21013032008669,198.0657325610539,-31.124332081859578,,,,,,Evans-Cr/CMn-1989-0.25C-ht,1,1,1,1,1,1
0.048,0.33,1.85,0.007,0.013,0.4884960640507643,0.26,0.1224321940298978,0.20434419865197384,0.1500224288627976,0.07082663416098728,0.135875703978392,425.69515419958725,90.24751391458,108.17686894238818,122.02162337077493,9.107197686373723,136.27535806806733,41.328405822497075,31.026238015980027,12.655776287888614,170.0,21.0,DC,+,1.0,200.0,MMA,567.0,622.0,26.0,75.0,-28.63172793867502,83.25455911877027,216.36976552653982,-31.17945831203101,,,,,,Evans-Cr/CMn-1989-0.25D-aw,1,1,1,1,1,1
0.048,0.33,1.85,0.007,0.013,0.4884960640507643,0.26,0.1224321940298978,0.20434419865197384,0.1500224288627976,0.07082663416098728,0.135875703978392,425.69515419958725,90.24751391458,108.17686894238818,122.02162337077493,9.107197686373723,136.27535806806733,41.328405822497075,31.026238015980027,12.655776287888614,170.0,21.0,DC,+,1.0,200.0,MMA,535.0,620.0,27.0,74.0,-28.13993267683025,82.34960253177594,213.36966016963356,-31.187890134114788,,,,,,Evans-Cr/CMn-1989-0.25D-ht,1,1,1,1,1,1
0.048,0.33,1.85,0.007,0.013,0.4884960640507643,0.26,0.1224321940298978,0.20434419865197384,0.1500224288627976,0.07082663416098728,0.135875703978392,425.69515419958725,90.24751391458,108.17686894238818,122.02162337077493,9.107197686373723,136.27535806806733,41.328405822497075,31.026238015980027,12.655776287888614,170.0,21.0,DC,+,1.0,200.0,MMA,,592.2012285308369,26.31366579147675,72.02360339158338,-34.83873944824215,83.26729596260917,222.5804932412973,-31.154634108678735,8.0,13.0,79.0,0.0,0.0,Evans-Cr/CMn-1989-0.25D-ht,0,0,0,0,0,0
0.04,0.33,0.6,0.006,0.01,0.7716835528127604,0.51,0.47927973819207637,0.057683090365877376,0.19287017884380475,0.07682604262992887,0.1337483872374805,431.03293916857615,82.40320274868228,109.53822290592014,68.52535481113568,10.093739894147603,128.35426811936608,40.70029210779302,37.38703876132974,9.110411920255615,170.0,21.0,DC,+,1.0,200.0,MMA,446.0,510.0,32.20000076293945,78.80000305175781,-56.454715225271244,93.97780910601678,182.8619934087776,-31.10092588199999,,,,,,Evans-Cr/CMn-1989-0.5A-aw,1,1,1,1,1,1
0.04,0.33,0.6,0.006,0.01,0.7716835528127604,0.51,0.47927973819207637,0.057683090365877376,0.19287017884380475,0.07682604262992887,0.1337483872374805,431.03293916857615,82.40320274868228,109.53822290592014,68.52535481113568,10.093739894147603,128.35426811936608,40.70029210779302,37.38703876132974,9.110411920255615,170.0,21.0,DC,+,1.0,200.0,MMA,417.0,496.0,29.0,78.80000305175781,-17.0,100.0,-1297.604722902692,-31.286479716751536,,,,,,Evans-Cr/CMn-1989-0.5A-ht,1,1,1,1,1,1
0.04,0.33,0.6,0.006,0.01,0.7716835528127604,0.51,0.47927973819207637,0.057683090365877376,0.19287017884380475,0.07682604262992887,0.1337483872374805,431.03293916857615,82.40320274868228,109.53822290592014,68.52535481113568,10.093739894147603,128.35426811936608,40.70029210779302,37.38703876132974,9.110411920255615,170.0,21.0,DC,+,1.0,200.0,MMA,,594.8843259801192,25.380571792392743,77.9622201994082,-17.0,100.0,-664.1148117707878,-31.259813668640554,,,,,,Evans-Cr/CMn-1989-0.5A-ch,1,1,1,1,1,1
0.043,0.31,0.95,0.007,0.01,0.6638290970647631,0.53,0.38665198633884756,0.09403052595523675,0.19077546558867198,0.0742006094667958,0.1342759723351281,430.64375496747743,83.19614984692456,109.47533510189221,74.9115585923663,10.219132814150171,129.30297691018885,42.19005302191283,37.684656396232654,11.644886755694586,170.0,21.0,DC,+,1.0,200.0,MMA,494.0,545.0,29.600000381469727,77.0,-47.53269798685038,90.11450743008983,192.70579771584767,-31.121966232446574,,,,,,Evans-Cr/CMn-1989-0.5B-aw,1,1,1,1,1,1
0.043,0.31,0.95,0.007,0.01,0.6638290970647631,0.53,0.38665198633884756,0.09403052595523675,0.19077546558867198,0.0742006094667958,0.1342759723351281,430.64375496747743,83.19614984692456,109.47533510189221,74.9115585923663,10.219132814150171,129.30297691018885,42.19005302191283,37.684656396232654,11.644886755694586,170.0,21.0,DC,+,1.0,200.0,MMA,460.0,536.0,28.799999237060547,77.0,-35.0,100.0,-459.898723272762,-31.196011182521858,,,,,,Evans-Cr/CMn-1989-0.5B-ht,1,1,1,1,1,1
0.043,0.31,0.95,0.007,0.01,0.6638290970647631,0.53,0.38665198633884756,0.09403052595523675,0.19077546558867198,0.0742006094667958,0.1342759723351281,430.64375496747743,83.19614984692456,109.47533510189221,74.9115585923663,10.219132814150171,129.30297691018885,42.19005302191283,37.684656396232654,11.644886755694586,170.0,21.0,DC,+,1.0,200.0,MMA,,529.5286395201663,27.576356760614203,79.32123264050801,-45.0,100.0,-198.18595376453618,-31.136535756629293,16.0,26.0,58.0,0.0,0.0,Evans-Cr/CMn-1989-0.5B-ch,1,0,0,0,0,0
0.047,0.33,1.42,0.006,0.01,0.5363529761370955,0.53,0.26621413722614307,0.1410983265832222,0.16339519167181038,0.07178273725196543,0.13548716065892297,428.04686243750234,87.53116670821807,108.73639510829757,103.26210512411035,9.207524034218196,133.54038780465535,43.426695052041,33.69674282232176,12.770982212393847,170.0,21.0,DC,+,1.0,200.0,MMA,543.0,603.0,28.200000762939453,77.0,-33.946816569498544,86.23888144370245,212.2769948926109,-31.17140551555174,,,,,,Evans-Cr/CMn-1989-0.5C-aw,1,1,1,1,1,1
0.047,0.33,1.42,0.006,0.01,0.5363529761370955,0.53,0.26621413722614307,0.1410983265832222,0.16339519167181038,0.07178273725196543,0.13548716065892297,428.04686243750234,87.53116670821807,108.73639510829757,103.26210512411035,9.207524034218196,133.54038780465535,43.426695052041,33.69674282232176,12.770982212393847,170.0,21.0,DC,+,1.0,200.0,MMA,514.0,600.0,25.799999237060547,76.0,-35.0,100.0,-53.42560372203593,-31.174883704829533,,,,,,Evans-Cr/CMn-1989-0.5C-ht,1,1,1,1,1,1
0.047,0.33,1.42,0.006,0.01,0.5363529761370955,0.53,0.26621413722614307,0.1410983265832222,0.16339519167181038,0.07178273725196543,0.13548716065892297,428.04686243750234,87.53116670821807,108.73639510829757,103.26210512411035,9.207524034218196,133.54038780465535,43.426695052041,33.69674282232176,12.770982212393847,170.0,21.0,DC,+,1.0,200.0,MMA,,531.8627711794504,27.497935868891886,79.27269648189701,-44.0,100.0,-214.82627012190346,-31.14093853920115,,,,,,Evans-Cr/CMn-1989-0.5C-ch,1,1,1,1,1,1
0.051,0.33,1.83,0.006,0.013,0.4610546603988155,0.52,0.16003609567275134,0.18420317566406297,0.14817290997811483,0.06962712557852802,0.13632150763116524,426.3449039192767,90.21315033851435,108.2601803164703,121.38831981318901,8.764257560986564,136.19509546629044,44.59151870708354,31.78494078938874,14.815821729006245,170.0,21.0,DC,+,1.0,200.0,MMA,617.0,674.0,23.0,70.19999694824219,-13.671044576216893,75.42241867572842,226.79438821314238,-31.22322030893688,,,,,,Evans-Cr/CMn-1989-0.5D-aw,1,1,1,1,1,1
0.051,0.33,1.83,0.006,0.013,0.4610546603988155,0.52,0.16003609567275134,0.18420317566406297,0.14817290997811483,0.06962712557852802,0.13632150763116524,426.3449039192767,90.21315033851435,108.2601803164703,121.38831981318901,8.764257560986564,136.19509546629044,44.59151870708354,31.78494078938874,14.815821729006245,170.0,21.0,DC,+,1.0,200.0,MMA,570.0,650.0,24.0,68.69999694824219,-2.0,100.0,-766.3905876478541,-31.331608932426292,,,,,,Evans-Cr/CMn-1989-0.5D-ht,1,1,1,1,1,1
0.051,0.33,1.83,0.006,0.013,0.4610546603988155,0.52,0.16003609567275134,0.18420317566406297,0.14817290997811483,0.06962712557852802,0.13632150763116524,426.3449039192767,90.21315033851435,108.2601803164703,121.38831981318901,8.764257560986564,136.19509546629044,44.59151870708354,31.78494078938874,14.815821729006245,170.0,21.0,DC,+,1.0,200.0,MMA,,552.8699561130068,26.792147843392257,78.83587105440074,-35.0,100.0,-364.58911733819673,-31.180563582347617,4.0,8.0,88.0,0.0,0.0,Evans-Cr/CMn-1989-0.5D-ch,1,0,0,0,0,0
0.041,0.3,0.59,0.009,0.011,0.6680214350154188,1.0,0.5352234121909873,0.02488678957035617,0.206620224249491,0.07346496968903904,0.13369903546198358,433.87154460523857,80.04363564717542,110.22474097912863,53.76096286174743,10.279843864819512,126.20134096752847,47.511832266893066,42.04413989064729,15.392509044993233,170.0,21.0,DC,+,1.0,200.0,MMA,472.0,531.0,25.799999237060547,77.80000305175781,-52.55854967654581,92.216682409462,192.00225454891347,-31.075598774550322,,,,,,Evans-Cr/CMn-1989-1.0A-aw,1,1,1,1,1,1
0.041,0.3,0.59,0.009,0.011,0.6680214350154188,1.0,0.5352234121909873,0.02488678957035617,0.206620224249491,0.07346496968903904,0.13369903546198358,433.87154460523857,80.04363564717542,110.22474097912863,53.76096286174743,10.279843864819512,126.20134096752847,47.511832266893066,42.04413989064729,15.392509044993233,170.0,21.0,DC,+,1.0,200.0,MMA,427.0,514.0,29.200000762939453,77.9000015258789,-12.0,100.0,-1333.7156465214005,-31.312720145753374,,,,,,Evans-Cr/CMn-1989-1.0A-ht,1,1,1,1,1,1
0.041,0.3,0.59,0.009,0.011,0.6680214350154188,1.0,0.5352234121909873,0.02488678957035617,0.206620224249491,0.07346496968903904,0.13369903546198358,433.87154460523857,80.04363564717542,110.22474097912863,53.76096286174743,10.279843864819512,126.20134096752847,47.511832266893066,42.04413989064729,15.392509044993233,170.0,21.0,DC,+,1.0,200.0,MMA,,611.2232475951073,24.831625550337407,77.62246708913358,-10.0,100.0,-780.5970262723506,-31.29063314664335,,,,,,Evans-Cr/CMn-1989-1.0A-ch,1,1,1,1,1,1
0.045,0.32,0.97,0.007,0.012,0.5911313006032515,1.04,0.44311163982052904,0.05986865646057993,0.18160671899127578,0.07151133494583939,0.13488763406970872,431.5236588783539,83.89763809199906,109.51851206707155,78.66623156401386,9.271012199295924,129.89368422329326,49.055390657273165,38.52033601628043,16.53633201948702,170.0,21.0,DC,+,1.0,200.0,MMA,531.0,592.0,24.600000381469727,76.0,-36.95886211244134,86.41438822588755,209.32208799426212,-31.134609189869394,,,,,,Evans-Cr/CMn-1989-1.0B-aw,1,1,1,1,1,1
0.045,0.32,0.97,0.007,0.012,0.5911313006032515,1.04,0.44311163982052904,0.05986865646057993,0.18160671899127578,0.07151133494583939,0.13488763406970872,431.5236588783539,83.89763809199906,109.51851206707155,78.66623156401386,9.271012199295924,129.89368422329326,49.055390657273165,38.52033601628043,16.53633201948702,170.0,21.0,DC,+,1.0,200.0,MMA,471.0,568.0,26.200000762939453,77.0,-31.0,100.0,-391.6159557038402,-31.19764674408499,,,,,,Evans-Cr/CMn-1989-1.0B-ht,1,1,1,1,1,1
0.045,0.32,0.97,0.007,0.012,0.5911313006032515,1.04,0.44311163982052904,0.05986865646057993,0.18160671899127578,0.07151133494583939,0.13488763406970872,431.5236588783539,83.89763809199906,109.51851206707155,78.66623156401386,9.271012199295924,129.89368422329326,49.055390657273165,38.52033601628043,16.53633201948702,170.0,21.0,DC,+,1.0,200.0,MMA,,536.5310344980182,27.34109408544785,79.17562416467626,-42.0,100.0,-248.10690283663484,-31.149744104344784,9.0,28.0,63.0,0.0,0.0,Evans-Cr/CMn-1989-1.0B-ch,1,0,0,0,0,0
0.048,0.33,1.37,0.008,0.013,0.45880585186301914,1.08,0.34601541741193387,0.09768570695455026,0.16222229032263158,0.06906312564456779,0.13567975446530722,429.8891302432885,87.03195141421334,109.05760073839342,99.52183007838858,8.577003608955323,133.02429954899824,50.71050236256724,36.05212333069459,18.5042546884672,170.0,21.0,DC,+,1.0,200.0,MMA,626.0,676.0,24.399999618530273,70.9000015258789,-13.262137365234764,75.80551533661914,227.74406836222192,-31.23431454525487,,,,,,Evans-Cr/CMn-1989-1.0C-aw,1,1,1,1,1,1
0.048,0.33,1.37,0.008,0.013,0.45880585186301914,1.08,0.34601541741193387,0.09768570695455026,0.16222229032263158,0.06906312564456779,0.13567975446530722,429.8891302432885,87.03195141421334,109.05760073839342,99.52183007838858,8.577003608955323,133.02429954899824,50.71050236256724,36.05212333069459,18.5042546884672,170.0,21.0,DC,+,1.0,200.0,MMA,548.0,630.0,26.0,72.0,-17.0,100.0,-416.3596228090448,-31.267995977657563,,,,,,Evans-Cr/CMn-1989-1.0C-ht,1,1,1,1,1,1
0.048,0.33,1.37,0.008,0.013,0.45880585186301914,1.08,0.34601541741193387,0.09768570695455026,0.16222229032263158,0.06906312564456779,0.13567975446530722,429.8891302432885,87.03195141421334,109.05760073839342,99.52183007838858,8.577003608955323,133.02429954899824,50.71050236256724,36.05212333069459,18.5042546884672,170.0,21.0,DC,+,1.0,200.0,MMA,,541.1992978165865,27.184252302003358,79.07855184745472,-40.0,100.0,-281.3875355513676,-31.158549669488465,,,,,,Evans-Cr/CMn-1989-1.0C-ch,1,1,1,1,1,1
0.052,0.33,1.81,0.007,0.013,0.3508397853368024,1.1,0.2315769157030445,0.14180127314689273,0.1460073062396816,0.06635977366718854,0.13674077434444198,428.1681434452837,89.82462963518209,108.57978045402854,118.30774261173246,8.057971252491754,135.81069444297626,52.33639331145787,34.033043072190154,20.451937360572515,170.0,21.0,DC,+,1.0,200.0,MMA,,723.0,21.600000381469727,70.9000015258789,-2.7354344369511807,72.83055697098884,244.6690972402596,-31.26139258784127,,,,,,Evans-Cr/CMn-1989-1.0D-aw,1,1,1,1,1,1
0.052,0.33,1.81,0.007,0.013,0.3508397853368024,1.1,0.2315769157030445,0.14180127314689273,0.1460073062396816,0.06635977366718854,0.13674077434444198,428.1681434452837,89.82462963518209,108.57978045402854,118.30774261173246,8.057971252491754,135.81069444297626,52.33639331145787,34.033043072190154,20.451937360572515,170.0,21.0,DC,+,1.0,200.0,MMA,592.0,671.0,22.799999237060547,72.0,28.0,100.0,-1591.7110651144542,-31.46872655903772,,,,,,Evans-Cr/CMn-1989-1.0D-ht,1,1,1,1,1,1
0.052,0.33,1.81,0.007,0.013,0.3508397853368024,1.1,0.2315769157030445,0.14180127314689273,0.1460073062396816,0.06635977366718854,0.13674077434444198,428.1681434452837,89.82462963518209,108.57978045402854,118.30774261173246,8.057971252491754,135.81069444297626,52.33639331145787,34.033043072190154,20.451937360572515,170.0,21.0,DC,+,1.0,200.0,MMA,,569.2088777279951,26.243201601336693,78.49611794412601,-28.0,100.0,-481.0713318397609,-31.211383060350443,1.0,12.0,87.0,0.0,0.0,Evans-Cr/CMn-1989-1.0D-ch,1,0,0,0,0,0
0.041,0.27,0.59,0.009,0.011,0.4826602893568861,2.34,0.6730025332428795,-0.0659945606611565,0.2156311483641673,0.06506327034554193,0.1347127161693149,438.6420889676383,77.29919929843783,111.12702295368643,35.23961073493183,9.246589614802275,123.51613462119983,66.2924465294592,49.79393806145562,29.74764461290539,170.0,21.0,DC,+,1.0,200.0,MMA,587.0,652.0,21.399999618530273,72.0,-20.67389123017343,78.8035276655154,223.823657213891,-31.182963237813027,,,,,,Evans-Cr/CMn-1989-2.3A-aw,1,1,1,1,1,1
0.041,0.27,0.59,0.009,0.011,0.4826602893568861,2.34,0.6730025332428795,-0.0659945606611565,0.2156311483641673,0.06506327034554193,0.1347127161693149,438.6420889676383,77.29919929843783,111.12702295368643,35.23961073493183,9.246589614802275,123.51613462119983,66.2924465294592,49.79393806145562,29.74764461290539,170.0,21.0,DC,+,1.0,200.0,MMA,534.0,619.0,22.0,75.0,0.0,100.0,-1059.9819830674298,-31.323867026320528,,,,,,Evans-Cr/CMn-1989-2.3A-ht,1,1,1,1,1,1
