C,Si,Mn,S,P,Ni,Cr,Mo,V,Cu,Co,W,O,Ti,N,Al,B,Nb,Sn,As,Sb,Current,Voltage,AC_DC,ElectrodePolarity,HeatInput,InterpassTemp,WeldType,YieldStrength,UTS,Elongation,ReductionArea,CharpyTemp,CharpyImpact,Hardness,FATT50,PrimaryFerrite,Ferrite2ndPhase,AcicularFerrite,Martensite,FerriteCarbide,WeldID
0.08,0.29,1.33,0.01,0.017,0.032,0.03,0.43,0.05,0.053,0.0882423040154201,0.5890174662737948,450.0,50.0,95.0,100.0,8.285127688815244,150.0,58.507387901696916,61.39739059397073,28.268400867344553,650.0,33.0,DC,+,3.3,300.0,SA,701.0,766.0,22.0,52.0,,,,,,,,,,Gar&K-1975-12mm-16ht
0.16,0.13,1.06,0.028,0.013,0.03,0.02,0.005,0.005,0.048,0.016507901266702873,0.17513840743835374,410.0,50.0,67.0,120.0,15.378001359223468,50.0,77.34805861652012,60.15461406949282,25.376205141650644,650.0,33.0,DC,+,3.3,300.0,SA,355.0,524.0,27.0,50.0,,,,,,,,,,Gar&K-1975-12mm-17aw
0.16,0.13,1.06,0.028,0.013,0.03,0.02,0.005,0.005,0.048,0.016507901266702873,0.17513840743835374,410.0,50.0,67.0,120.0,15.378001359223468,50.0,77.34805861652012,60.15461406949282,25.376205141650644,650.0,33.0,DC,+,3.3,300.0,SA,330.0,494.0,27.0,51.0,,,,,,,,,,Gar&K-1975-12mm-17ht
0.12,0.26,1.4,0.012,0.014,0.057,0.05,0.009,0.056,0.106,0.09127731738919209,0.3529375145948137,420.0,50.0,138.0,140.0,13.1106021581721,50.0,77.688809209851,40.61472696436533,24.85589695727913,650.0,33.0,DC,+,3.3,300.0,SA,522.0,689.0,28.0,60.0,,,,,,,,,,Gar&K-1975-12mm-18aw
0.12,0.26,1.4,0.012,0.014,0.057,0.05,0.009,0.056,0.106,0.09127731738919209,0.3529375145948137,420.0,50.0,138.0,140.0,13.1106021581721,50.0,77.688809209851,40.61472696436533,24.85589695727913,650.0,33.0,DC,+,3.3,300.0,SA,581.0,704.0,23.0,60.0,,,,,,,,,,Gar&K-1975-12mm-18ht
0.11,0.26,1.44,0.008,0.012,0.069,0.056,0.01,0.105,0.076,0.04303277080602186,0.34416330426923736,410.0,50.0,145.0,170.0,14.28036137435133,50.0,79.62819693603132,43.10287755734521,23.16346600706902,650.0,33.0,DC,+,3.3,300.0,SA,577.0,716.0,26.0,61.0,,,,,,,,,,Gar&K-1975-12mm-19aw
0.11,0.26,1.44,0.008,0.012,0.069,0.056,0.01,0.105,0.076,0.04303277080602186,0.34416330426923736,410.0,50.0,145.0,170.0,14.28036137435133,50.0,79.62819693603132,43.10287755734521,23.16346600706902,650.0,33.0,DC,+,3.3,300.0,SA,599.0,701.0,26.0,64.0,,,,,,,,,,Gar&K-1975-12mm-19ht
0.16,0.12,1.04,0.027,0.012,0.027,0.02,0.15,0.005,0.041,0.04111733216920754,0.27546323129938344,420.0,50.0,67.0,90.0,14.017920882981983,50.0,75.91808830772607,54.000199395701884,25.720476178268655,650.0,33.0,DC,+,3.3,300.0,SA,405.0,577.0,20.0,32.0,,,,,,,,,,Gar&K-1975-12mm-20aw
0.16,0.12,1.04,0.027,0.012,0.027,0.02,0.15,0.005,0.041,0.04111733216920754,0.27546323129938344,420.0,50.0,67.0,90.0,14.017920882981983,50.0,75.91808830772607,54.000199395701884,25.720476178268655,650.0,33.0,DC,+,3.3,300.0,SA,405.0,562.0,26.0,60.0,,,,,,,,,,Gar&K-1975-12mm-20ht
0.1,0.35,1.54,0.009,0.016,0.06,0.049,0.18,0.057,0.11,0.09435421730573879,0.47214573066139565,420.0,50.0,138.0,160.0,9.638317720415046,50.0,75.19397530997594,21.679273794768648,25.310335579962157,650.0,33.0,DC,+,3.3,300.0,SA,556.0,704.0,25.0,58.0,,,,,,,,,,Gar&K-1975-12mm-21aw
0.1,0.35,1.54,0.009,0.016,0.06,0.049,0.18,0.057,0.11,0.09435421730573879,0.47214573066139565,420.0,50.0,138.0,160.0,9.638317720415046,50.0,75.19397530997594,21.679273794768648,25.310335579962157,650.0,33.0,DC,+,3.3,300.0,SA,593.0,692.0,26.0,65.0,,,,,,,,,,Gar&K-1975-12mm-21ht
0.11,0.27,1.47,0.008,0.012,0.07,0.054,0.22,0.095,0.072,0.060533900789138784,0.47458038083322407,480.0,50.0,139.0,220.0,13.681884234522741,50.0,53.428918514049315,45.086759652302476,22.877138236779047,650.0,33.0,DC,+,3.3,300.0,SA,556.0,716.0,25.0,63.0,,,,,,,,,,Gar&K-1975-12mm-22aw
0.11,0.27,1.47,0.008,0.012,0.07,0.054,0.22,0.095,0.072,0.060533900789138784,0.47458038083322407,480.0,50.0,139.0,220.0,13.681884234522741,50.0,53.428918514049315,45.086759652302476,22.877138236779047,650.0,33.0,DC,+,3.3,300.0,SA,648.0,735.0,25.0,65.0,,,,,,,,,,Gar&K-1975-12mm-22ht
0.16,0.12,1.0,0.032,0.014,0.028,0.02,0.39,0.005,0.043,0.04162580131932003,0.49111876499224394,450.0,50.0,62.0,120.0,13.608668995897887,50.0,63.863626249753,52.289825308958655,24.633360266826003,650.0,33.0,DC,+,3.3,300.0,SA,599.0,670.0,25.0,55.0,,,,,,,,,,Gar&K-1975-12mm-23aw
0.16,0.12,1.0,0.032,0.014,0.028,0.02,0.39,0.005,0.043,0.04162580131932003,0.49111876499224394,450.0,50.0,62.0,120.0,13.608668995897887,50.0,63.863626249753,52.289825308958655,24.633360266826003,650.0,33.0,DC,+,3.3,300.0,SA,569.0,624.0,22.0,54.0,,,,,,,,,,Gar&K-1975-12mm-23ht
0.12,0.33,1.47,0.014,0.014,0.06,0.05,0.39,0.055,0.11,0.09112087853891637,0.6524158598345124,400.0,50.0,136.0,150.0,9.22669097909845,50.0,81.9339386608981,15.3984302103176,24.24887190718937,650.0,33.0,DC,+,3.3,300.0,SA,574.0,744.0,24.0,55.0,,,,,,,,,,Gar&K-1975-12mm-24aw
0.12,0.33,1.47,0.014,0.014,0.06,0.05,0.39,0.055,0.11,0.09112087853891637,0.6524158598345124,400.0,50.0,136.0,150.0,9.22669097909845,50.0,81.9339386608981,15.3984302103176,24.24887190718937,650.0,33.0,DC,+,3.3,300.0,SA,613.0,747.0,24.0,64.0,,,,,,,,,,Gar&K-1975-12mm-24ht
0.11,0.25,1.33,0.008,0.011,0.067,0.053,0.44,0.097,0.072,0.07368139218235115,0.656386260663055,440.0,50.0,145.0,180.0,13.02839571778658,50.0,69.14884985899334,35.208795856735435,22.10748278504252,650.0,33.0,DC,+,3.3,300.0,SA,559.0,735.0,25.0,62.0,,,,,,,,,,Gar&K-1975-12mm-25aw
0.11,0.25,1.33,0.008,0.011,0.067,0.053,0.44,0.097,0.072,0.07368139218235115,0.656386260663055,440.0,50.0,145.0,180.0,13.02839571778658,50.0,69.14884985899334,35.208795856735435,22.10748278504252,650.0,33.0,DC,+,3.3,300.0,SA,662.0,740.0,24.0,60.0,,,,,,,,,,Gar&K-1975-12mm-25ht
0.11,0.38,1.5,0.029,0.04418479615841875,0.11147504170921962,0.12607581625466047,0.0,0.005,0.16544062054942366,0.023518743778797813,0.2645522379837004,465.41248159394434,0.0,123.48116631287007,109.43007020780351,3.797460933398291,0.0,90.09061742673816,-29.36829846149172,29.030440592165178,650.0,33.0,DC,+,3.3,300.0,SA,524.0,596.0,29.0,64.0,,,,,,,,,,Gar&K-1975-12mmE-26aw
0.11,0.37,1.52,0.03,0.04587752857693772,0.1252812696042156,0.1219751184676845,0.0,0.05,0.1679793085697252,0.019825271515280463,0.35971961920641604,465.3829974769899,0.0,125.15103492863796,103.5827302322723,3.9646946959189933,0.0,90.69371106914122,-28.692338958859693,28.06163268557202,650.0,33.0,DC,+,3.3,300.0,SA,571.0,644.0,,,,,,,,,,,,Gar&K-1975-12mmE-27aw
0.11,0.38,1.55,0.029,0.04426106039478839,0.11166425656455914,0.09885258053273205,0.0,0.09,0.16520882483793464,0.009932490852559539,0.4204992013042457,465.34695863404977,0.0,123.80652727368238,109.07048436440527,3.6904229360141585,0.0,90.11613797695873,-29.523878218120927,27.16190142242158,650.0,33.0,DC,+,3.3,300.0,SA,631.0,689.0,,,,,,,,,,,,Gar&K-1975-12mmE-28aw
0.14,0.38,1.65,0.028,0.042370894236803736,0.021526740893449414,0.7168662750842856,0.5,0.005,0.1339884168767771,0.005604091212909168,0.4330789635870076,465.5828429484212,0.0,113.60579991941404,145.78861638728995,1.4755132005260734,0.0,86.05352844619557,-55.95771990231475,28.449122300325598,650.0,33.0,DC,+,3.3,300.0,SA,644.0,714.0,34.0,63.0,,,,,,,,,,Gar&K-1975-12mmE-29aw
0.1,0.38,1.58,0.028,0.04419868711391928,0.061932398963733704,0.7359840550080854,0.5,0.06,0.14335472249076986,0.003554842982108397,0.5674044649000436,465.63261614298716,0.0,113.40262965853435,133.17170801991597,1.5918263112286724,0.0,86.96426173728372,-55.68375194568935,27.340061769320528,650.0,33.0,DC,+,3.3,300.0,SA,663.0,718.0,,,,,,,,,,,,Gar&K-1975-12mmE-30aw
0.1,0.39,1.68,0.027,0.04270420588022006,0.04226963763271385,0.6610283727160287,0.5,0.08,0.1402918282231358,-0.0037649996045701073,0.5949373291619011,465.5401988515125,0.0,111.61725854244605,140.9169667190872,1.166750442381904,0.0,86.14312415430385,-56.267294311033794,26.862069855192658,650.0,33.0,DC,+,3.3,300.0,SA,669.0,735.0,,,,,,,,,,,,Gar&K-1975-12mmE-31aw
0.12,0.3,1.4,0.016,0.025,0.14,0.11,0.025,0.08519687803283205,0.25,0.27571453531341206,0.8673763793508229,210.0,118.00637810849139,50.0,150.0,15.454850723384737,50.0,103.29162005575597,54.68055898075028,22.847765820697077,650.0,33.0,DC,+,3.3,300.0,SA,426.0,652.0,21.0,54.0,,,,,,,,,,Ga&K-1975II-1aw
0.11,0.35,1.42,0.01,0.016,0.067,0.075,0.022,0.0768285711578045,0.17,0.2090635841549897,0.7954417362326964,260.0,119.02327354464325,80.0,180.0,16.385006620424072,230.0,73.73942457414341,130.3237357204576,25.8895333003602,650.0,33.0,DC,+,3.3,300.0,SA,493.0,649.0,25.0,60.0,,,,,,,,,,Ga&K-1975II-2aw
0.11,0.33,1.41,0.019,0.023,0.065,0.082,0.016,0.03537749705841975,0.19,0.2323890864060445,0.7489305309371375,452.2622602246102,100.06803740190549,78.42804541400437,240.0,15.89108972672922,180.0,21.933288885607453,124.08610434612194,26.625693308264545,450.0,30.0,DC,+,1.9,300.0,SA,420.0,560.0,25.0,,,,,,,,,,,Ga&K-1975II-3aw
0.11,0.31,1.37,0.013,0.019,0.09,0.06,0.018,0.03893220777667494,0.18,0.24351622601982825,0.6444461769727781,454.8855665311707,95.502431342362,70.37594136782263,220.0,15.027600129457532,120.0,28.483929638257052,98.05867125731305,26.260477138608167,650.0,33.0,DC,+,3.3,300.0,SA,488.0,618.0,26.0,60.0,,,,,,,,,,Ga&K-1975II-4aw
0.15,0.31,1.23,0.015,0.02,0.06,0.065,0.02,0.03323920784215062,0.15,0.21176856668069632,0.6512394703138895,451.8789168470377,101.69204809391562,81.04326673872265,250.0,17.37319838632743,200.0,19.688454152846816,138.85181956262147,26.698759456305197,850.0,38.0,DC,+,7.6,300.0,SA,432.0,598.0,16.0,40.0,,,,,,,,,,Ga&K-1975II-5aw
0.08,0.36,1.6,0.017,0.021,0.065,0.075,0.017,0.014932415605365179,0.18,0.21719656518179065,0.6803220589998276,458.60315052706187,108.1696967004599,68.3407409384049,300.0,16.441238169899005,170.0,11.82552603413501,125.44969736081003,26.296908276510294,450.0,30.0,DC,+,1.9,300.0,SA,457.0,556.0,25.0,60.0,,,,,,,,,,Ga&K-1975II-6aw
0.09,0.4,1.6,0.016,0.016,0.04,0.055,0.015,0.03547023579270814,0.11,0.14288226511258628,0.567474090506245,400.0,110.74393882066317,80.0,270.0,14.787394259685989,150.0,33.05741433428523,103.95473580280293,25.826024547907764,650.0,33.0,DC,+,3.3,300.0,SA,507.0,647.0,22.0,60.0,,,,,,,,,,Ga&K-1975II-7aw
0.1,0.38,1.5,0.02,0.021,0.055,0.065,0.017,0.013177339722908243,0.14,0.17090361719302294,0.6413323737439853,457.40332659435126,110.2645294815485,72.35777270877634,310.0,16.640887803940345,200.0,8.54013286536599,137.69321755455616,26.639587312220556,850.0,38.0,DC,+,7.6,300.0,SA,452.0,581.0,18.0,50.0,,,,,,,,,,Ga&K-1975II-8aw
0.12,0.29,1.5,0.008,0.017,0.085,0.075,0.3,0.045375775291681464,0.19,0.29076697528909534,0.817056885719559,453.57573302356957,91.62657250647806,63.83204535859568,190.0,12.39923006789708,100.0,33.14996123496087,74.97290048644169,26.149004364464417,650.0,33.0,DC,+,3.3,300.0,SA,544.0,717.0,21.0,60.0,,,,,,,,,,Ga&K-1975II-9aw
0.09,0.46,1.81,0.017,0.024,0.1,0.08,0.28,0.05331631374381374,0.21,0.23805957341094697,1.031866594133895,340.0,116.7306806076408,100.0,260.0,12.255396183697933,140.0,51.26846380010977,76.78832204191531,24.51338831112389,650.0,33.0,DC,+,3.3,300.0,SA,620.0,712.0,22.0,58.0,,,,,,,,,,Ga&K-1975II-10aw
0.08,0.45,0.96,0.007,0.015,0.21,9.1,0.96,0.19,0.03,0.02,0.7188504985613591,540.0,84.35886106628254,540.0,100.0,19.148937615628284,900.0,-3.936968721334324,196.13608111477743,44.52391990722799,181.0,23.0,DC,+,1.3,200.0,MMA,,,,,,,459Hv10,,2.0,,,,,PantK-1990-w1
0.1,0.54,0.66,0.006,0.014,0.31,9.0,0.82,0.23,0.02,0.01,-0.05873541542473504,510.0,85.45822914296241,180.0,100.0,1.349969155959684,170.0,27.041791013837326,-121.85588530828772,40.949209683774825,181.0,22.0,DC,+,1.0,200.0,MMA,,,,,,,405Hv10,,11.0,,,,,PantK-1990-w2
0.09,0.46,0.99,0.012,0.021,0.22,9.5,0.96,0.19,0.03,0.01,0.07713638496846187,530.0,68.66023188604123,450.0,100.0,9.221496698860847,100.0,58.39602846763171,-157.41819243387874,34.845139175458826,201.0,22.0,DC,+,1.4,200.0,MMA,,,,,,,451Hv10,,4.0,,,,,PantK-1990-w3
0.09,0.37,1.03,0.004,0.01,0.05,8.8,1.03,0.25,0.01,0.01,0.673506809030421,470.0,99.06440221231168,370.0,100.0,16.730356557283287,800.0,4.2367504323632375,169.04124836291317,43.10984335338844,180.0,23.0,DC,+,1.3,200.0,MMA,,,,,,,432Hv10,,12.0,,,,,PantK-1990-w4.0
0.09,0.37,1.03,0.004,0.01,0.05,8.8,1.03,0.25,0.01,0.01,0.673506809030421,470.0,99.06440221231168,370.0,100.0,16.730356557283287,800.0,4.2367504323632375,169.04124836291317,43.10984335338844,180.0,23.0,DC,+,1.3,200.0,MMA,,,,,,,264Hv10,,,,,,,PantK-1990-w4.1
0.09,0.37,1.03,0.004,0.01,0.05,8.8,1.03,0.25,0.01,0.01,0.673506809030421,470.0,99.06440221231168,370.0,100.0,16.730356557283287,800.0,4.2367504323632375,169.04124836291317,43.10984335338844,180.0,23.0,DC,+,1.3,200.0,MMA,,,,,,,241Hv10,,,,,,,PantK-1990-w4.2
0.09,0.37,1.03,0.004,0.01,0.05,8.8,1.03,0.25,0.01,0.01,0.673506809030421,470.0,99.06440221231168,370.0,100.0,16.730356557283287,800.0,4.2367504323632375,169.04124836291317,43.10984335338844,180.0,23.0,DC,+,1.3,200.0,MMA,,,,,,,251Hv10,,,,,,,PantK-1990-w4.3
0.09,0.37,1.03,0.004,0.01,0.05,8.8,1.03,0.25,0.01,0.01,0.673506809030421,470.0,99.06440221231168,370.0,100.0,16.730356557283287,800.0,4.2367504323632375,169.04124836291317,43.10984335338844,180.0,23.0,DC,+,1.3,200.0,MMA,,,,,,,225Hv10,,,,,,,PantK-1990-w4.4
0.09,0.37,1.03,0.004,0.01,0.05,8.8,1.03,0.25,0.01,0.01,0.673506809030421,470.0,99.06440221231168,370.0,100.0,16.730356557283287,800.0,4.2367504323632375,169.04124836291317,43.10984335338844,180.0,23.0,DC,+,1.3,200.0,MMA,,,,,,,233Hv10,,,,,,,PantK-1990-w4.5
0.09,0.37,1.03,0.004,0.01,0.05,8.8,1.03,0.25,0.01,0.01,0.673506809030421,470.0,99.06440221231168,370.0,100.0,16.730356557283287,800.0,4.2367504323632375,169.04124836291317,43.10984335338844,180.0,23.0,DC,+,1.3,200.0,MMA,,,,,,,208Hv10,,,,,,,PantK-1990-w4.6
0.06,0.34,1.08,0.007,0.014,0.69,9.0,1.03,0.29,0.02,0.01,0.07640196600714688,480.0,91.60747342854307,110.0,100.0,3.998271828598007,100.0,34.08473338462289,-133.76102229953136,37.998224323377144,116.0,23.0,DC,+,1.3,200.0,MMA,,,,,,,373Hv10,,,,,,,PantK-1990-w5.0
0.06,0.34,1.08,0.007,0.014,0.69,9.0,1.03,0.29,0.02,0.01,0.07640196600714688,480.0,91.60747342854307,110.0,100.0,3.998271828598007,100.0,34.08473338462289,-133.76102229953136,37.998224323377144,116.0,23.0,DC,+,1.3,200.0,MMA,,,,,,,224Hv10,,,,,,,PantK-1990-w5.1
0.06,0.34,1.08,0.007,0.014,0.69,9.0,1.03,0.29,0.02,0.01,0.07640196600714688,480.0,91.60747342854307,110.0,100.0,3.998271828598007,100.0,34.08473338462289,-133.76102229953136,37.998224323377144,116.0,23.0,DC,+,1.3,200.0,MMA,,,,,,,210Hv10,,,,,,,PantK-1990-w5.2
0.06,0.34,1.08,0.007,0.014,0.69,9.0,1.03,0.29,0.02,0.01,0.07640196600714688,480.0,91.60747342854307,110.0,100.0,3.998271828598007,100.0,34.08473338462289,-133.76102229953136,37.998224323377144,116.0,23.0,DC,+,1.3,200.0,MMA,,,,,,,212Hv10,,,,,,,PantK-1990-w5.3
0.06,0.34,1.08,0.007,0.014,0.69,9.0,1.03,0.29,0.02,0.01,0.07640196600714688,480.0,91.60747342854307,110.0,100.0,3.998271828598007,100.0,34.08473338462289,-133.76102229953136,37.998224323377144,116.0,23.0,DC,+,1.3,200.0,MMA,,,,,,,202Hv10,,,,,,,PantK-1990-w5.4
0.06,0.34,1.08,0.007,0.014,0.69,9.0,1.03,0.29,0.02,0.01,0.07640196600714688,480.0,91.60747342854307,110.0,100.0,3.998271828598007,100.0,34.08473338462289,-133.76102229953136,37.998224323377144,116.0,23.0,DC,+,1.3,200.0,MMA,,,,,,,204Hv10,,,,,,,PantK-1990-w5.5
0.06,0.34,1.08,0.007,0.014,0.69,9.0,1.03,0.29,0.02,0.01,0.07640196600714688,480.0,91.60747342854307,110.0,100.0,3.998271828598007,100.0,34.08473338462289,-133.76102229953136,37.998224323377144,116.0,23.0,DC,+,1.3,200.0,MMA,,,,,,,201Hv10,,,,,,,PantK-1990-w5.6
0.07,0.23,1.0,0.002,0.006,0.58,8.3,0.93,0.24,0.01,0.01,0.23372516268324262,460.0,92.28324938456035,250.0,100.0,14.869657480361262,340.0,35.92877409711866,3.8008968726829266,37.29601667548695,116.0,23.0,DC,+,1.3,200.0,MMA,,,,,,,398Hv10,,0.0,,,,,PantK-1990-w6.0
0.07,0.23,1.0,0.002,0.006,0.58,8.3,0.93,0.24,0.01,0.01,0.23372516268324262,460.0,92.28324938456035,250.0,100.0,14.869657480361262,340.0,35.92877409711866,3.8008968726829266,37.29601667548695,116.0,23.0,DC,+,1.3,200.0,MMA,,,,,,,249Hv10,,,,,,,PantK-1990-w6.1
0.07,0.23,1.0,0.002,0.006,0.58,8.3,0.93,0.24,0.01,0.01,0.23372516268324262,460.0,92.28324938456035,250.0,100.0,14.869657480361262,340.0,35.92877409711866,3.8008968726829266,37.29601667548695,116.0,23.0,DC,+,1.3,200.0,MMA,,,,,,,226Hv10,,,,,,,PantK-1990-w6.2
0.07,0.23,1.0,0.002,0.006,0.58,8.3,0.93,0.24,0.01,0.01,0.23372516268324262,460.0,92.28324938456035,250.0,100.0,14.869657480361262,340.0,35.92877409711866,3.8008968726829266,37.29601667548695,116.0,23.0,DC,+,1.3,200.0,MMA,,,,,,,234Hv10,,,,,,,PantK-1990-w6.3
0.07,0.23,1.0,0.002,0.006,0.58,8.3,0.93,0.24,0.01,0.01,0.23372516268324262,460.0,92.28324938456035,250.0,100.0,14.869657480361262,340.0,35.92877409711866,3.8008968726829266,37.29601667548695,116.0,23.0,DC,+,1.3,200.0,MMA,,,,,,,219Hv10,,,,,,,PantK-1990-w6.4
0.07,0.23,1.0,0.002,0.006,0.58,8.3,0.93,0.24,0.01,0.01,0.23372516268324262,460.0,92.28324938456035,250.0,100.0,14.869657480361262,340.0,35.92877409711866,3.8008968726829266,37.29601667548695,116.0,23.0,DC,+,1.3,200.0,MMA,,,,,,,224Hv10,,,,,,,PantK-1990-w6.5
0.07,0.23,1.0,0.002,0.006,0.58,8.3,0.93,0.24,0.01,0.01,0.23372516268324262,460.0,92.28324938456035,250.0,100.0,14.869657480361262,340.0,35.92877409711866,3.8008968726829266,37.29601667548695,116.0,23.0,DC,+,1.3,200.0,MMA,,,,,,,212Hv10,,,,,,,PantK-1990-w6.6
0.11,0.51,1.1,0.007,0.013,0.08,8.9,1.0,0.18,0.03,0.01,0.6919597230031442,500.0,96.71288084143475,400.0,100.0,12.993485999562239,900.0,-10.520566071269627,187.18204621702915,47.87782202400422,115.0,23.0,DC,+,1.0,200.0,MMA,,,,,,,467Hv10,,,,,,,PantK-1990-w7.0
0.11,0.51,1.1,0.007,0.013,0.08,8.9,1.0,0.18,0.03,0.01,0.6919597230031442,500.0,96.71288084143475,400.0,100.0,12.993485999562239,900.0,-10.520566071269627,187.18204621702915,47.87782202400422,115.0,23.0,DC,+,1.0,200.0,MMA,,,,,,,277Hv10,,,,,,,PantK-1990-w7.1
0.11,0.51,1.1,0.007,0.013,0.08,8.9,1.0,0.18,0.03,0.01,0.6919597230031442,500.0,96.71288084143475,400.0,100.0,12.993485999562239,900.0,-10.520566071269627,187.18204621702915,47.87782202400422,115.0,23.0,DC,+,1.0,200.0,MMA,,,,,,,254Hv10,,,,,,,PantK-1990-w7.2
0.11,0.51,1.1,0.007,0.013,0.08,8.9,1.0,0.18,0.03,0.01,0.6919597230031442,500.0,96.71288084143475,400.0,100.0,12.993485999562239,900.0,-10.520566071269627,187.18204621702915,47.87782202400422,115.0,23.0,DC,+,1.0,200.0,MMA,,,,,,,263Hv10,,,,,,,PantK-1990-w7.3
0.11,0.51,1.1,0.007,0.013,0.08,8.9,1.0,0.18,0.03,0.01,0.6919597230031442,500.0,96.71288084143475,400.0,100.0,12.993485999562239,900.0,-10.520566071269627,187.18204621702915,47.87782202400422,115.0,23.0,DC,+,1.0,200.0,MMA,,,,,,,237Hv10,,,,,,,PantK-1990-w7.4
0.11,0.51,1.1,0.007,0.013,0.08,8.9,1.0,0.18,0.03,0.01,0.6919597230031442,500.0,96.71288084143475,400.0,100.0,12.993485999562239,900.0,-10.520566071269627,187.18204621702915,47.87782202400422,115.0,23.0,DC,+,1.0,200.0,MMA,,,,,,,249Hv10,,,,,,,PantK-1990-w7.5
0.11,0.51,1.1,0.007,0.013,0.08,8.9,1.0,0.18,0.03,0.01,0.6919597230031442,500.0,96.71288084143475,400.0,100.0,12.993485999562239,900.0,-10.520566071269627,187.18204621702915,47.87782202400422,115.0,23.0,DC,+,1.0,200.0,MMA,,,,,,,226Hv10,,,,,,,PantK-1990-w7.6
0.06,0.32,1.23,0.002,0.002,1.01,8.4,0.89,0.22,0.01,0.01,-0.0179593693097857,380.0,111.1666422267599,80.0,100.0,7.39018674819075,300.0,39.021769667792796,-33.08357167814199,41.90407185146978,163.0,25.0,DC,+,1.2,200.0,MMA,,,,,,,362Hv10,,0.0,,,,,PantK-1990-w8.0
0.06,0.32,1.23,0.002,0.002,1.01,8.4,0.89,0.22,0.01,0.01,-0.0179593693097857,380.0,111.1666422267599,80.0,100.0,7.39018674819075,300.0,39.021769667792796,-33.08357167814199,41.90407185146978,163.0,25.0,DC,+,1.2,200.0,MMA,,,,,,,291Hv10,,,,,,,PantK-1990-w8.1
0.06,0.32,1.23,0.002,0.002,1.01,8.4,0.89,0.22,0.01,0.01,-0.0179593693097857,380.0,111.1666422267599,80.0,100.0,7.39018674819075,300.0,39.021769667792796,-33.08357167814199,41.90407185146978,163.0,25.0,DC,+,1.2,200.0,MMA,,,,,,,262Hv10,,,,,,,PantK-1990-w8.2
0.06,0.32,1.23,0.002,0.002,1.01,8.4,0.89,0.22,0.01,0.01,-0.0179593693097857,380.0,111.1666422267599,80.0,100.0,7.39018674819075,300.0,39.021769667792796,-33.08357167814199,41.90407185146978,163.0,25.0,DC,+,1.2,200.0,MMA,,,,,,,266Hv10,,,,,,,PantK-1990-w8.3
0.06,0.32,1.23,0.002,0.002,1.01,8.4,0.89,0.22,0.01,0.01,-0.0179593693097857,380.0,111.1666422267599,80.0,100.0,7.39018674819075,300.0,39.021769667792796,-33.08357167814199,41.90407185146978,163.0,25.0,DC,+,1.2,200.0,MMA,,,,,,,253Hv10,,,,,,,PantK-1990-w8.4
0.06,0.32,1.23,0.002,0.002,1.01,8.4,0.89,0.22,0.01,0.01,-0.0179593693097857,380.0,111.1666422267599,80.0,100.0,7.39018674819075,300.0,39.021769667792796,-33.08357167814199,41.90407185146978,163.0,25.0,DC,+,1.2,200.0,MMA,,,,,,,257Hv10,,,,,,,PantK-1990-w8.5
0.06,0.32,1.23,0.002,0.002,1.01,8.4,0.89,0.22,0.01,0.01,-0.0179593693097857,380.0,111.1666422267599,80.0,100.0,7.39018674819075,300.0,39.021769667792796,-33.08357167814199,41.90407185146978,163.0,25.0,DC,+,1.2,200.0,MMA,,,,,,,246Hv10,,,,,,,PantK-1990-w8.6
0.1,0.43,0.96,0.003,0.006,0.17,8.6,0.97,0.22,0.02,0.005,0.2781528096204582,360.0,79.50658242580369,430.0,0.01,9.417287439398422,200.0,104.19952871009923,-113.3121960521895,34.600822484887885,145.0,20.0,DC,+,1.0,200.0,MMA,,,,,,,264Hv5,,,,,,,PantK-1990-bw1.0
0.1,0.43,0.96,0.003,0.006,0.17,8.6,0.97,0.22,0.02,0.005,0.2781528096204582,360.0,79.50658242580369,430.0,0.01,9.417287439398422,200.0,104.19952871009923,-113.3121960521895,34.600822484887885,145.0,20.0,DC,+,1.0,200.0,MMA,,,,,-20.0,8.0,,,,,,,,PantK-1990-bw1.1
0.1,0.43,0.96,0.003,0.006,0.17,8.6,0.97,0.22,0.02,0.005,0.2781528096204582,360.0,79.50658242580369,430.0,0.01,9.417287439398422,200.0,104.19952871009923,-113.3121960521895,34.600822484887885,145.0,20.0,DC,+,1.0,200.0,MMA,,,,,20.0,23.0,,,,,,,,PantK-1990-bw1.2
0.1,0.43,0.96,0.003,0.006,0.17,8.6,0.97,0.22,0.02,0.005,0.2781528096204582,360.0,79.50658242580369,430.0,0.01,9.417287439398422,200.0,104.19952871009923,-113.3121960521895,34.600822484887885,145.0,20.0,DC,+,1.0,200.0,MMA,,,,,40.0,44.0,,,,,,,,PantK-1990-bw1.3
0.1,0.4,0.98,0.004,0.008,0.17,8.7,0.98,0.22,0.03,0.01,0.3709535644008852,410.0,76.24957650797296,420.0,0.01,10.079738519141515,300.0,81.8059140170173,-67.8445180123615,36.693643756652364,145.0,21.0,DC,+,1.2,200.0,MMA,,,,,,,269Hv5,,,,,,,PantK-1990-bw2.0
0.1,0.4,0.98,0.004,0.008,0.17,8.7,0.98,0.22,0.03,0.01,0.3709535644008852,410.0,76.24957650797296,420.0,0.01,10.079738519141515,300.0,81.8059140170173,-67.8445180123615,36.693643756652364,145.0,21.0,DC,+,1.2,200.0,MMA,,,,,-20.0,8.0,,,,,,,,PantK-1990-bw2.1
